
-----------------------------------------------------------------------------
	######## CHOSEN CSMA TECHNIQUE IS : ONE PERSISTENT METHOD ########
-----------------------------------------------------------------------------

10/11/2021 12:44:38 SENDER-2 starts sending data to RECEIVER2
10/11/2021 12:44:38 SENDER-1 starts sending data to RECEIVER1
10/11/2021 12:57:44 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 12:57:44 SENDER-3    ||  PACKET 2 SENT TO CHANNEL
10/11/2021 12:57:44 SENDER-1    ||  PACKET 2 SENT TO CHANNEL
10/11/2021 12:57:44 SENDER-2    ||  COLLISION
10/11/2021 12:57:44 SENDER-4    ||  COLLISION
10/11/2021 12:57:44 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:44 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:45 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:45 SENDER-4    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:45 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 12:57:45 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:45 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:45 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:45 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:46 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:46 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:46 SENDER-2    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:46 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 12:57:46 SENDER-4    ||  PACKET 2 SENT TO CHANNEL
10/11/2021 12:57:46 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:46 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:46 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:47 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:47 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:47 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 12:57:47 SENDER-2    ||  PACKET 2 SENT TO CHANNEL
10/11/2021 12:57:47 SENDER-4    ||  PACKET 3 SENT TO CHANNEL
10/11/2021 12:57:47 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:47 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:48 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:48 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:48 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 12:57:48 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:48 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:48 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:48 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:48 SENDER-2    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:49 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 12:57:49 SENDER-4    ||  PACKET 4 SENT TO CHANNEL
10/11/2021 12:57:49 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:49 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:49 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:49 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:49 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:50 SENDER-2    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:50 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 12:57:50 SENDER-4    ||  PACKET 5 SENT TO CHANNEL
10/11/2021 12:57:50 SENDER-1    ||  COLLISION
10/11/2021 12:57:50 SENDER-3    ||  COLLISION
10/11/2021 12:57:50 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:50 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:50 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:50 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:50 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:51 SENDER-2    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:51 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 12:57:51 SENDER-4    ||  PACKET 6 SENT TO CHANNEL
10/11/2021 12:57:51 SENDER-1    ||  COLLISION
10/11/2021 12:57:51 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:51 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:51 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:52 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:52 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:52 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:52 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 12:57:52 SENDER-4    ||  PACKET 7 SENT TO CHANNEL
10/11/2021 12:57:52 SENDER-3    ||  COLLISION
10/11/2021 12:57:52 SENDER-2    ||  COLLISION
10/11/2021 12:57:52 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:52 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:52 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:53 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:53 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:53 SENDER-2    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:53 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 12:57:53 SENDER-4    ||  PACKET 8 SENT TO CHANNEL
10/11/2021 12:57:53 SENDER-1    ||  COLLISION
10/11/2021 12:57:53 SENDER-3    ||  COLLISION
10/11/2021 12:57:53 SENDER-2    ||  COLLISION
10/11/2021 12:57:53 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:53 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:53 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:54 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:54 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:54 SENDER-2    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:54 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 12:57:54 SENDER-4    ||  PACKET 9 SENT TO CHANNEL
10/11/2021 12:57:54 SENDER-1    ||  COLLISION
10/11/2021 12:57:54 SENDER-3    ||  COLLISION
10/11/2021 12:57:54 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:54 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:54 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:55 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:55 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:55 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:55 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 12:57:55 SENDER-4    ||  PACKET 10 SENT TO CHANNEL
10/11/2021 12:57:55 SENDER-2    ||  COLLISION
10/11/2021 12:57:55 SENDER-1    ||  COLLISION
10/11/2021 12:57:56 SENDER-3    ||  PACKET 3 SENT TO CHANNEL
10/11/2021 12:57:56 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:56 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:56 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:56 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:56 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 12:57:57 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:57 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:57 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:57 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:57 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:57 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:57 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:57 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 12:57:57 SENDER-3    ||  PACKET 4 SENT TO CHANNEL
10/11/2021 12:57:58 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:58 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:58 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:58 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:58 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:58 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:58 SENDER-3    ||  PACKET 5 SENT TO CHANNEL
10/11/2021 12:57:59 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:59 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:59 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:59 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:59 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:57:59 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 12:57:59 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 12:57:59 SENDER-3    ||  PACKET 6 SENT TO CHANNEL
10/11/2021 12:58:00 SENDER-4    ||  PACKET 11 SENT TO CHANNEL
10/11/2021 12:58:00 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:00 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:00 SENDER-2    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:00 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 12:58:01 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:01 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:01 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:01 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:01 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:01 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 12:58:01 SENDER-1    ||  PACKET 3 SENT TO CHANNEL

10/11/2021 12:58:01 SENDER-2    ||  PACKET 3 SENT TO CHANNEL
10/11/2021 12:58:02 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:02 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:02 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 12:58:02 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:02 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:02 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:03 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:03 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:03 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:03 SENDER-4    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:03 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 12:58:03 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:03 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:03 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:03 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:04 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:04 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 12:58:04 SENDER-1    ||  PACKET 4 SENT TO CHANNEL
10/11/2021 12:58:04 SENDER-2    ||  PACKET 4 SENT TO CHANNEL
10/11/2021 12:58:04 SENDER-4    ||  COLLISION
10/11/2021 12:58:04 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:04 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:05 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:05 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:05 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 12:58:05 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:05 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:05 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:05 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:05 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:05 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:06 SENDER-4    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:06 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 12:58:06 SENDER-3    ||  PACKET 7 SENT TO CHANNEL
10/11/2021 12:58:06 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:06 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:06 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:07 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:07 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:07 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 12:58:07 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:07 SENDER-3    ||  PACKET 8 SENT TO CHANNEL
10/11/2021 12:58:07 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:07 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:07 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:08 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:08 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:08 SENDER-4    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:08 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 12:58:08 SENDER-3    ||  PACKET 9 SENT TO CHANNEL
10/11/2021 12:58:08 SENDER-2    ||  COLLISION
10/11/2021 12:58:08 SENDER-1    ||  PACKET 5 SENT TO CHANNEL
10/11/2021 12:58:08 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:08 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:09 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:09 SENDER-2    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:09 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 12:58:09 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:09 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:09 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:09 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:10 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:10 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:10 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:10 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 12:58:10 SENDER-2    ||  PACKET 5 SENT TO CHANNEL
10/11/2021 12:58:10 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:10 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:10 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:11 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:11 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 12:58:11 SENDER-4    ||  PACKET 13 SENT TO CHANNEL
10/11/2021 12:58:11 SENDER-1    ||  COLLISION
10/11/2021 12:58:11 SENDER-2    ||  PACKET 6 SENT TO CHANNEL
10/11/2021 12:58:11 SENDER-1    ||  COLLISION
10/11/2021 12:58:11 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:11 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:11 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:12 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:12 RECEIVER-4  ||  PACKET RECEIVED



********************** 10/11/2021 12:58:12 SENDER-4 HAS SENT ALL ITS PACKETS **********************

10/11/2021 12:58:12 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:12 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:12 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:12 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 12:58:12 SENDER-2    ||  PACKET 7 SENT TO CHANNEL
10/11/2021 12:58:13 SENDER-1    ||  COLLISION
10/11/2021 12:58:13 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:13 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:13 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:13 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 12:58:14 SENDER-2    ||  PACKET 8 SENT TO CHANNEL
10/11/2021 12:58:14 SENDER-1    ||  COLLISION
10/11/2021 12:58:14 SENDER-3    ||  COLLISION
10/11/2021 12:58:14 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:14 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:14 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:14 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:15 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 12:58:15 SENDER-2    ||  PACKET 9 SENT TO CHANNEL
10/11/2021 12:58:15 SENDER-3    ||  COLLISION
10/11/2021 12:58:15 SENDER-1    ||  COLLISION
10/11/2021 12:58:15 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:15 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:15 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:15 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:16 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 12:58:16 SENDER-2    ||  PACKET 10 SENT TO CHANNEL
10/11/2021 12:58:16 SENDER-3    ||  COLLISION
10/11/2021 12:58:16 SENDER-1    ||  COLLISION
10/11/2021 12:58:16 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:16 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:17 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:17 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:17 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 12:58:17 SENDER-2    ||  PACKET 11 SENT TO CHANNEL
10/11/2021 12:58:17 SENDER-1    ||  COLLISION
10/11/2021 12:58:17 SENDER-3    ||  COLLISION
10/11/2021 12:58:17 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:17 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:18 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:18 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:18 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 12:58:18 SENDER-2    ||  PACKET 12 SENT TO CHANNEL
10/11/2021 12:58:18 SENDER-1    ||  COLLISION
10/11/2021 12:58:18 SENDER-3    ||  COLLISION
10/11/2021 12:58:18 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:18 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:19 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:19 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:19 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 12:58:19 SENDER-2    ||  PACKET 13 SENT TO CHANNEL
10/11/2021 12:58:19 SENDER-1    ||  COLLISION
10/11/2021 12:58:19 SENDER-3    ||  COLLISION
10/11/2021 12:58:19 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:19 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:20 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:20 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:20 RECEIVER-2  ||  PACKET RECEIVED



********************** 10/11/2021 12:58:20 SENDER-2 HAS SENT ALL ITS PACKETS **********************

10/11/2021 12:58:20 SENDER-1    ||  PACKET 6 SENT TO CHANNEL
10/11/2021 12:58:20 SENDER-3    ||  COLLISION
10/11/2021 12:58:21 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:21 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:21 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 12:58:22 SENDER-1    ||  PACKET 7 SENT TO CHANNEL
10/11/2021 12:58:22 SENDER-3    ||  COLLISION
10/11/2021 12:58:22 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:22 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:22 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 12:58:23 SENDER-1    ||  PACKET 8 SENT TO CHANNEL
10/11/2021 12:58:23 SENDER-3    ||  COLLISION
10/11/2021 12:58:23 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:23 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:24 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 12:58:24 SENDER-1    ||  PACKET 9 SENT TO CHANNEL
10/11/2021 12:58:24 SENDER-3    ||  PACKET 10 SENT TO CHANNEL

10/11/2021 12:58:25 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 12:58:25 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:25 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:25 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:26 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 12:58:26 SENDER-3    ||  PACKET 11 SENT TO CHANNEL
10/11/2021 12:58:26 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:26 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:27 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 12:58:27 SENDER-3    ||  PACKET 12 SENT TO CHANNEL
10/11/2021 12:58:27 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:27 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:28 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 12:58:28 SENDER-3    ||  PACKET 13 SENT TO CHANNEL
10/11/2021 12:58:28 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 12:58:29 SENDER-1    ||  FOUND CHANNEL BUSY

10/11/2021 12:58:29 RECEIVER-3  ||  PACKET RECEIVED



********************** 10/11/2021 12:58:29 SENDER-3 HAS SENT ALL ITS PACKETS **********************

10/11/2021 12:58:29 SENDER-1    ||  PACKET 10 SENT TO CHANNEL

10/11/2021 12:58:30 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 12:58:30 SENDER-1    ||  PACKET 11 SENT TO CHANNEL

10/11/2021 12:58:31 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 12:58:31 SENDER-1    ||  PACKET 12 SENT TO CHANNEL

10/11/2021 12:58:32 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 12:58:32 SENDER-1    ||  PACKET 13 SENT TO CHANNEL

10/11/2021 12:58:33 RECEIVER-1  ||  PACKET RECEIVED



********************** 10/11/2021 12:58:34 SENDER-1 HAS SENT ALL ITS PACKETS **********************


-----------------------------------------------------------------------------
	######## CHOSEN CSMA TECHNIQUE IS : NON PERSISTENT METHOD ########
-----------------------------------------------------------------------------

10/11/2021 13:06:09 SENDER-1 starts sending data to RECEIVER1

10/11/2021 13:06:09 CHANNEL has been initialised

10/11/2021 13:06:09 SENDER-2 starts sending data to RECEIVER2
10/11/2021 13:06:09 SENDER-3    ||  PACKET 1 SENT TO CHANNEL
10/11/2021 13:06:09 SENDER-4    ||  PACKET 1 SENT TO CHANNEL
10/11/2021 13:06:09 SENDER-2    ||  PACKET 1 SENT TO CHANNEL
10/11/2021 13:06:09 SENDER-1    ||  PACKET 1 SENT TO CHANNEL

10/11/2021 13:06:10 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 13:06:10 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 13:06:10 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 13:06:10 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 13:06:10 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 13:06:10 RECEIVER-3  ||  PACKET RECEIVED


10/11/2021 13:06:11 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 13:06:12 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 13:06:12 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 13:06:12 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 13:06:12 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 13:06:12 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 13:06:14 SENDER-1    ||  PACKET 2 SENT TO CHANNEL
10/11/2021 13:06:14 SENDER-3    ||  PACKET 2 SENT TO CHANNEL
10/11/2021 13:06:14 SENDER-2    ||  PACKET 2 SENT TO CHANNEL
10/11/2021 13:06:14 SENDER-4    ||  PACKET 2 SENT TO CHANNEL

10/11/2021 13:06:15 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 13:06:15 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 13:06:15 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 13:06:15 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 13:06:15 SENDER-2    ||  FOUND CHANNEL BUSY

10/11/2021 13:06:16 RECEIVER-3  ||  PACKET RECEIVED


10/11/2021 13:06:16 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 13:06:17 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 13:06:17 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 13:06:17 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 13:06:17 SENDER-4    ||  FOUND CHANNEL BUSY

10/11/2021 13:06:17 RECEIVER-4  ||  PACKET RECEIVED

10/11/2021 13:06:19 SENDER-1    ||  PACKET 3 SENT TO CHANNEL
10/11/2021 13:06:19 SENDER-3    ||  PACKET 3 SENT TO CHANNEL
10/11/2021 13:06:19 SENDER-4    ||  COLLISION
